2024-08-07 16:52:10,392  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 00:32:44,651  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 00:33:11,018  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 00:33:11,018  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 00:33:11,019  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 00:33:11,019  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 00:33:11,019  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 00:33:11,019  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 00:33:11,020  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 00:33:11,081  | py-experimenter - INFO     | 1 rows successfully added to database. 0 rows were skipped.
2025-01-26 00:33:19,819  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 301, in worker
    "wsc": metric("WSC")(val_features, val_prediction_sets, val_labels),
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/torchcp/classification/utils/metrics.py", line 311, in WSC
    raise ValueError(
ValueError: Number of classes mismatch: prediction_sets has 6 classes but labels has 5 unique classes

2025-01-26 00:33:19,939  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 00:34:38,849  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 00:34:38,849  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 00:34:38,850  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 00:34:38,850  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 00:34:38,850  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 00:34:38,850  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 00:34:38,850  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 00:34:38,874  | py-experimenter - INFO     | 1 rows successfully added to database. 0 rows were skipped.
2025-01-26 00:34:50,167  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 00:37:54,911  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 00:37:54,911  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 00:37:54,912  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 00:37:54,912  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 00:37:54,912  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 00:37:54,912  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 00:37:54,912  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 00:37:54,973  | py-experimenter - INFO     | 1 rows successfully added to database. 0 rows were skipped.
2025-01-26 00:38:31,527  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 11:32:13,872  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 11:32:13,873  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 11:32:13,873  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 11:32:13,873  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 11:32:13,874  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 11:32:13,874  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 11:32:13,874  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 11:32:13,933  | py-experimenter - INFO     | 1 rows successfully added to database. 0 rows were skipped.
2025-01-26 11:32:22,394  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 331, in worker
    f1 = f1_score(y_true, y_pred)
         ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/sklearn/utils/_param_validation.py", line 213, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/sklearn/metrics/_classification.py", line 1293, in f1_score
    return fbeta_score(
           ^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/sklearn/utils/_param_validation.py", line 186, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/sklearn/metrics/_classification.py", line 1485, in fbeta_score
    _, _, f, _ = precision_recall_fscore_support(
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/sklearn/utils/_param_validation.py", line 186, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/sklearn/metrics/_classification.py", line 1789, in precision_recall_fscore_support
    labels = _check_set_wise_labels(y_true, y_pred, average, labels, pos_label)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/sklearn/metrics/_classification.py", line 1578, in _check_set_wise_labels
    raise ValueError(
ValueError: Target is multiclass but average='binary'. Please choose another average setting, one of [None, 'micro', 'macro', 'weighted'].

2025-01-26 11:32:22,497  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 11:32:52,082  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 11:32:52,082  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 11:32:52,083  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 11:32:52,083  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 11:32:52,083  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 11:32:52,083  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 11:32:52,084  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 11:32:52,142  | py-experimenter - INFO     | 1 rows successfully added to database. 0 rows were skipped.
2025-01-26 11:33:04,206  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 12:00:26,590  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 12:00:26,590  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 12:00:26,591  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 12:00:26,591  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 12:00:26,591  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 12:00:26,591  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 12:00:26,592  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 12:00:26,641  | py-experimenter - INFO     | 1 rows successfully added to database. 0 rows were skipped.
2025-01-26 12:00:33,849  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 144, in worker
    X, y, _, _ = dataset.get_data(
                 ^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/openml/datasets/dataset.py", line 803, in get_data
    data, categorical, attribute_names = self._load_data()
                                         ^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/openml/datasets/dataset.py", line 594, in _load_data
    return self._cache_compressed_file_from_file(Path(file_to_load))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/openml/datasets/dataset.py", line 539, in _cache_compressed_file_from_file
    attribute_names, categorical, data = self._parse_data_from_file(data_file)
                                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/openml/datasets/dataset.py", line 571, in _parse_data_from_file
    raise ValueError(f"Unknown file type for file '{data_file}'.")
ValueError: Unknown file type for file 'None'.

2025-01-26 12:00:33,938  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 12:01:36,203  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 12:01:36,204  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 12:01:36,204  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 12:01:36,204  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 12:01:36,204  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 12:01:36,205  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 12:01:36,205  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 12:01:36,228  | py-experimenter - INFO     | 1 rows successfully added to database. 0 rows were skipped.
2025-01-26 12:01:43,259  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 144, in worker
    X, y, _, _ = dataset.get_data(
                 ^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/openml/datasets/dataset.py", line 803, in get_data
    data, categorical, attribute_names = self._load_data()
                                         ^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/openml/datasets/dataset.py", line 594, in _load_data
    return self._cache_compressed_file_from_file(Path(file_to_load))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/openml/datasets/dataset.py", line 539, in _cache_compressed_file_from_file
    attribute_names, categorical, data = self._parse_data_from_file(data_file)
                                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/openml/datasets/dataset.py", line 571, in _parse_data_from_file
    raise ValueError(f"Unknown file type for file '{data_file}'.")
ValueError: Unknown file type for file 'None'.

2025-01-26 12:01:43,375  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 12:02:01,190  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 12:02:01,191  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 12:02:01,192  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 12:02:01,193  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 12:02:01,193  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 12:02:01,193  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 12:02:01,194  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 12:02:01,211  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 12:04:22,537  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 12:04:22,537  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 12:04:22,537  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 12:04:22,537  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 12:04:22,537  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 12:04:22,537  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 12:04:22,538  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 12:04:22,590  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 12:04:32,104  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 281, in worker
    val_predictions = torch.cat(predictions_list, dim=0)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: zero-dimensional tensor (at position 0) cannot be concatenated

2025-01-26 12:04:35,817  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 281, in worker
    val_predictions = torch.cat(predictions_list, dim=0)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: zero-dimensional tensor (at position 0) cannot be concatenated

2025-01-26 12:04:35,873  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 14:25:40,392  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 14:25:40,392  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 14:25:40,393  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 14:25:40,393  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 14:25:40,393  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 14:25:40,393  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 14:25:40,394  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 14:25:40,455  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 14:25:51,237  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 282, in worker
    val_predictions = torch.cat(predictions_list, dim=0)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: zero-dimensional tensor (at position 0) cannot be concatenated

2025-01-26 14:25:52,881  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 282, in worker
    val_predictions = torch.cat(predictions_list, dim=0)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: zero-dimensional tensor (at position 0) cannot be concatenated

2025-01-26 14:25:52,922  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 14:27:01,765  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 14:27:01,765  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 14:27:01,765  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 14:27:01,765  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 14:27:01,765  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 14:27:01,765  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 14:27:01,765  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 14:27:01,818  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 14:27:11,210  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 270, in worker
    # Accumulate predictions and labels
          ^^^^^
NameError: name 'label' is not defined

2025-01-26 14:27:14,445  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 270, in worker
    # Accumulate predictions and labels
          ^^^^^
NameError: name 'label' is not defined

2025-01-26 14:27:14,493  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 14:27:22,089  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 14:27:22,089  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 14:27:22,089  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 14:27:22,089  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 14:27:22,089  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 14:27:22,089  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 14:27:22,089  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 14:27:22,142  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 14:27:41,354  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 18:33:07,715  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 18:33:07,716  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 18:33:07,716  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 18:33:07,716  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 18:33:07,716  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 18:33:07,716  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 18:33:07,717  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 18:33:07,772  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 18:33:58,083  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 335, in worker
    evaluate_predictions(
    ^^^^^^^^^^^^^^^^^^^^
NameError: name 'evaluate_predictions' is not defined

2025-01-26 18:35:36,063  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 335, in worker
    evaluate_predictions(
    ^^^^^^^^^^^^^^^^^^^^
NameError: name 'evaluate_predictions' is not defined

2025-01-26 18:35:36,386  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 335, in worker
    evaluate_predictions(
    ^^^^^^^^^^^^^^^^^^^^
NameError: name 'evaluate_predictions' is not defined

2025-01-26 18:35:36,414  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 335, in worker
    evaluate_predictions(
    ^^^^^^^^^^^^^^^^^^^^
NameError: name 'evaluate_predictions' is not defined

2025-01-26 18:35:36,601  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 335, in worker
    evaluate_predictions(
    ^^^^^^^^^^^^^^^^^^^^
NameError: name 'evaluate_predictions' is not defined

2025-01-26 18:35:36,669  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 335, in worker
    evaluate_predictions(
    ^^^^^^^^^^^^^^^^^^^^
NameError: name 'evaluate_predictions' is not defined

2025-01-26 18:35:36,698  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 18:36:37,174  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 18:36:37,174  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 18:36:37,175  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 18:36:37,175  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 18:36:37,175  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 18:36:37,175  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 18:36:37,175  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 18:36:37,234  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 18:36:46,522  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 304, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 182, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 98, in _valid_logtable_logs
    for column, _ in logtable_entries.items():
                     ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'items'

2025-01-26 18:36:48,791  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 304, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 182, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 78, in process_logs
    if not self._valid_logtable_logs(logs):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
